# Number of Traces
8257
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4071;58;79;6.7940663409616764e-01;1.1417880369563989e-01;2.4136313598208278e-01;7.4223553507920292e-01;5.9034147408809978e-01;7.0480667967075483e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4072;58;80;3.7170250921863968e-01;3.8488985866075887e-01;4.9157000384964228e-01;5.5854179047349228e-01;4.3767795474131194e-01;5.4990000532244276e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4073;58;81;3.9523101144259809e-01;5.7820750973964508e-01;6.7964730280761299e-01;5.4874238031711631e-01;5.9806552243522082e-01;7.0480667967075461e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4074;58;82;3.5071657788328764e-01;1.1663058027938131e-01;2.3103334464101527e-01;6.6565462783536222e-01;5.9339850538590000e-01;7.0480667967075483e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4075;58;83;3.7109231253841141e-01;5.5693869654105954e-01;6.5812214170473604e-01;4.0026718950800111e-01;6.0399249981882797e-01;7.0480667967075472e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4076;58;84;3.2403497858420560e-01;3.9960423733670014e-01;5.0397399040746804e-01;7.5489169601868544e-01;5.7762991204200131e-01;6.9298863953854484e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4077;58;85;1.2162995307080299e-01;3.7549906321300008e-01;4.7281286470219480e-01;2.7378548364380634e-01;6.0904151983363231e-01;7.0480667967075483e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4078;58;86;6.6907537599358902e-01;5.2854099272065413e-01;6.4214458488878101e-01;1.1041503800188768e+00;2.9188211298653721e-01;4.2982941377660305e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4079;58;88;1.4131123275174537e-01;4.2086781549598901e-01;5.1749903657448570e-01;3.3777635822061436e-01;6.0648706973117983e-01;7.0480667967075483e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4080;58;89;1.3149827805130529e-01;2.7202227460444733e-01;3.7300922069105075e-01;9.2102059275977721e-01;5.2121813193116995e-01;6.4479212944400088e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4081;58;90;8.4547507312250358e-02;3.5351230272722411e-01;4.5009233111777203e-01;2.5117684421014386e-01;6.0994403353889959e-01;7.0480667967075472e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4082;58;91;8.3813484637572544e-02;3.3512448890116631e-01;4.3226109030148968e-01;4.0787612163764114e-01;2.3825050179856350e-01;3.5099352940144113e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4083;58;93;5.5267327756542473e-01;1.4764350012363825e-01;2.6886514353338853e-01;1.0999177941907836e+00;1.8585269060671214e-01;3.2700935142712062e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4084;58;94;8.7271515754187967e-01;5.8513286134179865e-01;7.0480667967075461e-01;1.1114071511673898e+00;4.7366962645227323e-01;6.0611447738797464e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4085;58;95;2.9472910872822505e-01;6.0820547179402618e-01;7.0480667967075494e-01;5.0872848258668224e-01;1.1032290705522824e-01;2.3103334464101519e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4086;58;96;3.4738530595846251e-01;5.9114475393681365e-01;6.9032380174702268e-01;3.5694643870327109e-01;6.0572181977363826e-01;7.0480667967075450e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4087;58;99;8.9766617563600978e-02;4.8425489549742351e-01;5.7687753128804897e-01;5.9260413140332735e-01;5.9631460630386812e-01;7.0480667967075472e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4088;58;100;8.4957313954325597e-02;3.6377826384683981e-01;4.6004755617421866e-01;3.9146016574868009e-01;2.2816815675106489e-01;3.4059745613599324e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4089;58;101;9.0061568137958248e-01;5.8401910103695798e-01;7.0480667967075461e-01;1.1103305842033233e+00;4.4670082345825052e-01;5.7996198175895053e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4090;58;103;7.7434977514194675e-02;1.7533814234951411e-01;2.7731124952820790e-01;2.8707867365239698e-01;1.1917094016752951e-01;2.3103334464101527e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4091;58;104;8.2223918171111521e-02;2.9530466690145224e-01;3.9364655776080376e-01;8.2290015454561438e-01;1.1707129065058101e-01;2.4970950365180766e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4092;58;105;7.2306343941362528e-01;1.0176687533904158e-01;2.3103334464101527e-01;8.2845574734449123e-01;2.5622099440048690e-01;3.8464737747642219e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4093;58;107;7.2132658839451935e-01;5.9117613780154454e-01;7.0480667967075483e-01;7.7651724264267763e-01;3.8765914890113407e-01;5.0989692244403340e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4094;58;108;4.2693959829961264e-01;2.3519459514736465e-01;3.4877162159046965e-01;6.4386023713574569e-01;5.9426851511656409e-01;7.0480667967075483e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4095;58;109;4.5506959872966923e-01;5.8237652006290053e-01;6.8599639831430748e-01;8.8058043893172855e-01;1.5682028868702072e-01;2.9042332076620775e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4096;58;110;1.0872380660671847e-01;1.2629068359048967e-01;2.3103334464101527e-01;2.6598061989042759e-01;6.0935308199224125e-01;7.0480667967075483e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4097;58;113;8.9006253057337270e-01;2.5075565311820747e-01;3.8173694288061460e-01;9.4666583228319034e-01;5.8218082622868872e-01;7.0480667967075483e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4098;58;118;1.2753941258550483e-01;1.2553958389169562e-01;2.3103334464101524e-01;2.4535535270431105e-01;3.3615176613592912e-01;4.3949913552092845e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4099;58;119;9.8327401143551929e-02;1.2670569743701313e-01;2.3103334464101527e-01;9.9466820228347491e-02;1.3588609828198422e-01;2.3996574148917238e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4100;58;120;8.3431216964469493e-02;3.2554839943251135e-01;4.2297485546089841e-01;3.5129595438089628e-01;3.9572297494642722e-01;5.0126980851777314e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4101;58;121;8.5141738339964912e-01;9.6643117498043357e-02;2.3103334464101524e-01;1.1119086875705244e+00;5.7558450087120994e-01;7.0480667967075461e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4102;58;125;9.7021478194770083e-01;5.8124077630311766e-01;7.0480667967075505e-01;1.1145632992344245e+00;5.5273348246949183e-01;6.8278518277161360e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4103;58;130;3.9038656518486931e-01;6.0438692421107809e-01;7.0480667967075494e-01;6.5419444978262142e-01;4.4631172278145675e-01;5.6195600979680405e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4104;58;131;1.0720838986908143e+00;8.7834336459791940e-02;2.3103334464101527e-01;1.0867064168038598e+00;2.0562121431398378e-01;3.4563840269161811e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4105;58;132;8.0079683310291985e-02;2.4158998916701621e-01;3.4155774703473518e-01;1.5278358605241804e-01;1.2453186237006707e-01;2.3103334464101527e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4106;58;134;9.3459391243839895e-02;5.7676162216467941e-01;6.6658421071898066e-01;4.9896322108236812e-01;5.3745314414578604e-01;6.4419854723182390e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4107;58;135;8.5165609159107300e-02;3.6899621361667878e-01;4.6510756601516112e-01;2.9975128424779884e-01;6.0800499169658506e-01;7.0480667967075483e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4108;58;136;4.1710870742856770e-01;5.9547651900217791e-01;6.9721251366734183e-01;1.0999533476793224e+00;1.8674333193248130e-01;3.2787303430486453e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4109;58;138;8.9685017189939570e-02;4.8221074545848908e-01;5.7489525476765058e-01;3.6280188902148236e-01;3.6370516159699828e-01;4.7071522099132634e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4110;58;139;9.3040025902865503e-02;5.6625620852970804e-01;6.5639678103474219e-01;1.4656944567692259e-01;6.1411985363305555e-01;7.0480667967075505e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4111;58;140;2.2951147852390574e-01;3.9851921412370572e-01;4.9927023551197408e-01;7.9396418871817986e-01;1.7735067335857221e-01;3.0695296516464649e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4112;58;142;9.0694165687281544e-02;5.0749066572813739e-01;5.9940998775378207e-01;1.4558957923678997e-01;1.2481903974604065e-01;2.3103334464101527e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4113;58;143;2.6799836050840381e-01;1.8252917520100595e-01;2.9163862790344880e-01;6.0813416139440735e-01;4.9057955818048782e-01;6.0303543434771134e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4114;58;145;9.1300158181350663e-02;5.2267122832563173e-01;6.1413105628118736e-01;6.3945852324882224e-01;4.4605298405454391e-01;5.6113597167880180e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4115;58;146;1.5090320411631469e-01;6.1394685443961272e-01;7.0480667967075505e-01;4.8620188622838434e-01;1.1122214568504706e-01;2.3103334464101519e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4116;58;148;2.1811401775090256e-01;6.1126386767141805e-01;7.0480667967075461e-01;3.8053031382411329e-01;3.5968946945044628e-01;4.6751246126975576e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4117;58;149;4.9087664567774036e-01;6.0037546323155455e-01;7.0480667967075505e-01;8.6370018727698927e-01;4.8332266414404146e-01;6.0588678815858366e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4118;58;150;9.1077045023646622e-02;5.1708207781634485e-01;6.0871108141999397e-01;6.7807817320181407e-01;3.5324426762796940e-01;4.7277224612099217e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4119;58;151;8.6779526003857049e-02;4.0942603069966732e-01;5.0431362995427831e-01;1.5887019531690463e-01;1.4425932219189325e-01;2.5036848805382539e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4120;58;152;9.9447983803820472e-01;5.8027214014325390e-01;7.0480667967075483e-01;1.1092016396337179e+00;4.1841992249704074e-01;5.5253710350473917e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4121;58;153;1.0745942056081497e+00;5.7707405673213730e-01;7.0480667967075461e-01;1.1089798492665333e+00;4.1286390887390517e-01;5.4714926252321439e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4122;58;156;1.2696591979628380e-01;5.0374581201072433e-01;5.9718613361808404e-01;3.2622636018001727e-01;1.1760820465996555e-01;2.3103334464101527e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4123;58;157;9.6754713402425074e-01;9.2007336922412850e-02;2.3103334464101519e-01;1.0198752298173197e+00;5.7925838214164849e-01;7.0480667967075483e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4124;58;160;7.3081352828398671e-01;5.9079742888823661e-01;7.0480667967075483e-01;9.4776246465758884e-01;3.8359049122763095e-01;5.1257616749606694e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4125;58;161;1.0973197369289686e-01;6.1559036774473164e-01;7.0480667967075483e-01;8.2689203560583524e-01;1.5600185414311651e-01;2.8755591354082988e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4126;58;164;8.5281041842328487e-02;3.7188788816806795e-01;4.6791171368469342e-01;3.4736777772468469e-01;6.0610419009878103e-01;7.0480667967075483e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4127;58;165;8.2579106662274221e-02;3.0420240272620014e-01;4.0227497175887805e-01;6.5004122099168882e-01;4.5252792861425439e-01;5.6781395080728969e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4128;58;166;9.1110935649333302e-01;5.8360020428571491e-01;7.0480667967075472e-01;9.4560092451775080e-01;4.3698637187673545e-01;5.6418990821203452e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4129;58;168;3.5898502436043672e-01;6.0564044152439211e-01;7.0480667967075483e-01;5.4804026160591413e-01;1.0875362114364519e-01;2.3103334464101527e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4130;58;170;1.6836138166684009e-01;2.2950415314571962e-01;3.3326838633454425e-01;1.9225179711205662e-01;6.1229626100245849e-01;7.0480667967075483e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4131;58;172;7.6105157740418239e-01;1.0025042782017733e-01;2.3103334464101519e-01;1.1050382162916113e+00;3.1412307182099325e-01;4.5139717037419291e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4132;58;174;8.6804788751606465e-02;4.1005888131638174e-01;5.0492732508161164e-01;3.4436468342477106e-01;1.4591711582198813e-01;2.5914273915680514e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4133;58;176;8.8775489512018316e-02;4.5942640079420194e-01;5.5280055985757171e-01;5.4942585231677421e-01;5.9803823893376706e-01;7.0480667967075472e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4134;58;177;4.5365889753577066e-01;3.0065938384205448e-01;4.1318655967108059e-01;9.0151028547076650e-01;9.4643460208251096e-02;2.3103334464101519e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4135;58;178;5.4324775328548391e-01;5.4509261394511088e-01;6.5330655183417274e-01;6.2175750170576893e-01;5.9515083365271437e-01;7.0480667967075472e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4136;58;180;8.0300197729353734e-02;2.4711403934087300e-01;3.4691459205519515e-01;8.6809127058438673e-01;5.8531744216821213e-01;7.0480667967075461e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4137;58;182;5.6400565299212513e-01;1.0811629908902562e-01;2.3103334464101524e-01;6.6745369328735049e-01;5.9332668853766135e-01;7.0480667967075483e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4138;58;183;1.8804078449039369e-01;1.2312443115807499e-01;2.3103334464101524e-01;2.1379829338621406e-01;3.9153662519904786e-01;4.9190247220412092e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4139;58;184;1.4715341687580263e-01;4.9564055061693124e-01;5.9011894054156966e-01;1.7634919234261340e-01;5.0826495489982837e-01;6.0347013501894931e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4140;58;186;1.1055180938434499e+00;5.7583960682043833e-01;7.0480667967075483e-01;1.1154175172541387e+00;5.7413227906696507e-01;7.0353626818707793e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4141;58;187;7.5457775550147310e-01;5.8984878530347762e-01;7.0480667967075483e-01;8.5659893472656456e-01;3.1509193931992785e-01;4.4273326325240775e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4142;58;188;3.6204631122282421e-01;5.2806025545231683e-01;6.2981274483409377e-01;6.1850507590131576e-01;5.9528066715607464e-01;7.0480667967075505e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4143;58;189;7.6976745678992625e-02;1.6385909413269051e-01;2.6617965579813491e-01;4.3267328310745706e-01;4.3359593467824237e-01;5.4108313609043102e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4144;58;193;2.3666593226545365e-01;3.3034995067756889e-01;4.3354604576235706e-01;3.8139429341897391e-01;1.1540595732944685e-01;2.3103334464101519e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4145;58;194;9.3717609726808038e-02;5.8323018717645192e-01;6.7285698145463169e-01;3.9559157881615947e-01;6.0417914540368367e-01;7.0480667967075494e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4146;58;195;5.1553784657611434e-01;1.1005108422649720e-01;2.3103334464101527e-01;7.2336941011455913e-01;3.4042492118238465e-01;4.6211116653884332e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4147;58;196;4.1676839890148037e-01;3.7977548545076750e-01;4.8836008195795844e-01;5.8795579207467230e-01;1.0716023409323110e-01;2.3103334464101533e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4148;58;197;3.8991623101368322e-01;1.1506577031831657e-01;2.3103334464101519e-01;6.2374239396234377e-01;5.9507159878896687e-01;7.0480667967075472e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4149;58;198;3.1749463593633270e-01;2.2683004073778376e-01;3.3644320663979665e-01;1.0975880021140854e+00;1.2748966663262837e-01;2.7041289330040463e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4150;59;62;3.8855991447812255e-01;9.1803102593400610e-01;6.1086211965120943e-02;3.9982375495869604e-01;9.3374119854119975e-01;3.0796099735997501e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4151;59;66;5.6240186855513041e-01;7.9308041778302041e-01;5.3907754304711860e-03;5.9939061541056393e-01;7.7018347344113214e-01;3.2356053683188585e-02
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4152;59;73;2.2316091563549773e-01;1.0164697340844049e+00;-1.0102490845225229e-01;3.4169142409050801e-01;9.7375430002912045e-01;3.0796099735997495e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4153;59;74;2.7763108111452023e-01;9.6564976771777711e-01;-2.4125481795341946e-01;5.9641954190336333e-01;7.6586700154238585e-01;-3.4578240474678008e-02
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4154;59;86;2.2795375315036154e-01;1.0449062571970242e+00;2.3288917452459990e-01;6.0605587791677873e-01;7.7986698286495404e-01;1.8251546244543781e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4155;59;87;5.2169646261201963e-01;7.8982421499062794e-01;-3.2366942094124462e-01;5.9676400292498344e-01;7.6636744568031567e-01;-2.6817996478307078e-02
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4156;59;89;4.5767602073131847e-01;8.8779599000711706e-01;2.4351631175960628e-01;5.4003423527032024e-01;8.3723283401165660e-01;3.0796099735997495e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4157;59;104;-2.1081151104003765e-01;1.3334152432153263e+00;9.0868049411992391e-02;5.6738796914988088e-01;7.9577923988454013e-01;6.9897848205165564e-02
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4158;59;112;2.6538452972593485e-01;1.0262771468312009e+00;3.0796099735997495e-01;2.8651736780023568e-01;1.0014871231349147e+00;2.0017508593518749e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4159;59;114;3.2931112868670992e-01;9.7542042555467900e-01;2.3583030640014324e-01;3.4774830864289957e-01;9.6958528198570104e-01;3.0796099735997495e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4160;59;128;1.4080472048287407e-01;1.1120267542551856e+00;3.0796099735997490e-01;6.0844346803476068e-01;7.8333575118220200e-01;2.3630465981739546e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4161;59;129;2.8602722306494327e-01;1.0120685615014531e+00;3.0796099735997479e-01;6.0516558697280431e-01;7.7857353932272610e-01;1.6245840368009767e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4162;59;133;5.9403054111588166e-02;1.1636090861756485e+00;2.6116743641017187e-01;9.3009652957961944e-02;1.1449246074624253e+00;3.0796099735997495e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4163;59;143;3.6144114675949018e-01;9.1798208185222696e-01;-1.3582992263742263e-01;5.8107498983607342e-01;8.0898404623633391e-01;3.0796099735997495e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4164;59;147;1.0396338770549128e-01;1.1373850353589352e+00;3.0796099735997495e-01;1.4851035421751221e-01;1.0904445480642411e+00;1.3668376715198807e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4165;59;149;-2.0428031844094038e-01;1.3429039715322035e+00;2.3800704330432082e-01;1.8740863140209124e-01;1.0799487868058346e+00;3.0796099735997484e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4166;59;151;-1.7284859607092684e-01;1.3047246883630257e+00;6.3929355930235507e-02;-1.7133486729990743e-01;1.2956858121048855e+00;-2.0212980451258404e-02
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4167;59;155;3.9471020068896029e-01;8.8554221811024203e-01;-2.3621221500723877e-01;5.9548697369448200e-01;7.6451213621928193e-01;-5.5587749214279947e-02
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4168;59;158;-9.6363217376685364e-02;1.2654997760625319e+00;2.0514005304645311e-01;6.0948348037959044e-01;7.8484671482881885e-01;2.5973474057707219e-01
# TraceId; FractureId1; Fracture Id2; X1; Y1; Z1; X2; Y2; Z2 
4169;59;159;4.1452497733565835e-01;8.8380810214843053e-01;-1.1095446210843175e-01;5.1772657483384987e-01;7.9683888892332722e-01;-2.7861345637842511e-01
